circlename,regionname,divisionname,officename,pincode,officetype,delivery,district,statename,latitude,longitude,office_type_full
Maharashtra Circle,Regional Office Aurangabad,Dhule Division,Shahada Town S.O,425409,PO,Non Delivery,NANDURBAR,MAHARASHTRA,21.5496319,74.4486935,PO
Maharashtra Circle,Regional Office Aurangabad,Dhule Division,Shindkheda S.O,425406,PO,Delivery,DHULE,MAHARASHTRA,21.27232,74.749717,PO
Maharashtra Circle,Regional Office Aurangabad,Dhule Division,Songir S.O,424309,PO,Delivery,DHULE,MAHARASHTRA,21.081337,74.78827,PO
Maharashtra Circle,Regional Office Aurangabad,Dhule Division,Taloda S.O,425413,PO,Delivery,NANDURBAR,MAHARASHTRA,21.560087,74.213915,PO
Maharashtra Circle,Regional Office Aurangabad,Dhule Division,Thalner S.O,425421,PO,Delivery,DHULE,MAHARASHTRA,21.256456,74.954537,PO
Maharashtra Circle,Regional Office Aurangabad,Jalgaon Division,Kajgaon S.O (Jalgaon),424103,PO,Delivery,JALGAON,MAHARASHTRA,20.570499,75.1424183,PO
Maharashtra Circle,Regional Office Aurangabad,Jalgaon Division,Kasoda S.O,425110,PO,Delivery,JALGAON,MAHARASHTRA,20.823275,75.2965737,PO
Maharashtra Circle,Regional Office Aurangabad,Jalgaon Division,Nagardeola S.O,424104,PO,Delivery,JALGAON,MAHARASHTRA,20.5646698,75.2090931,PO
Maharashtra Circle,Regional Office Aurangabad,Jalgaon Division,C.T. Mill Road S.O,424119,PO,Delivery,JALGAON,MAHARASHTRA,20.470855,75.021245,PO
Maharashtra Circle,Regional Office Aurangabad,Jalgaon Division,Vivekanand nagar Pachora S.O,424201,PO,Non Delivery,JALGAON,MAHARASHTRA,20.6686920,75.3491361,PO
Maharashtra Circle,Regional Office Aurangabad,Jalgaon Division,Audyogik Vasahat Jalgaon S.O,425003,PO,Delivery,JALGAON,MAHARASHTRA,20.988934,75.584554,PO
Maharashtra Circle,Regional Office Aurangabad,Jalgaon Division,Bhadli BK S.O,425102,PO,Delivery,JALGAON,MAHARASHTRA,21.040723,75.652993,PO
Maharashtra Circle,Regional Office Aurangabad,Jalgaon Division,Dharangaon S.O,425105,PO,Delivery,JALGAON,MAHARASHTRA,21.008047,75.272515,PO
Maharashtra Circle,Regional Office Aurangabad,Jalgaon Division,M.J.College Jalgaon S.O,425002,PO,Delivery,JALGAON,MAHARASHTRA,21.004951,75.542035,PO
Maharashtra Circle,Regional Office Aurangabad,Jalgaon Division,Mhasawad S.O (Jalgaon),425116,PO,Delivery,JALGAON,MAHARASHTRA,20.8702815,75.4578345,PO
Maharashtra Circle,Regional Office Aurangabad,Jalgaon Division,Nandra Pachora S.O,425115,PO,Delivery,JALGAON,MAHARASHTRA,20.7619867,75.4302679,PO
Maharashtra Circle,Regional Office Aurangabad,Jalgaon Division,Jalgaon Premnagar S.O,425001,PO,Non Delivery,JALGAON,MAHARASHTRA,20.4642800,75.0041810,PO
Maharashtra Circle,Regional Office Aurangabad,Jalgaon Division,Pimprala SO,425002,PO,Non Delivery,JALGAON,MAHARASHTRA,21.018082,75.536967,PO
Maharashtra Circle,Navi Mumbai Region,Malegaon Division,Devla S.O,423102,PO,Delivery,NASHIK,MAHARASHTRA,20.5544310,74.5120240,PO
Maharashtra Circle,Navi Mumbai Region,Malegaon Division,Sangmeshwar Malegaon S.O,423203,PO,Non Delivery,NASHIK,MAHARASHTRA,20.56215,74.51045,PO
Maharashtra Circle,Navi Mumbai Region,Malegaon Division,Yeola Kutcheri Road S.O,423401,PO,Non Delivery,NASHIK,MAHARASHTRA,20.5544310,74.5120240,PO
Maharashtra Circle,Navi Mumbai Region,Malegaon Division,Zodga S.O,423205,PO,Delivery,NASHIK,MAHARASHTRA,20.5544310,74.5120240,PO
Maharashtra Circle,Regional Office Aurangabad,Nanded Division,Ashoknagar S.O (Nanded),431605,PO,Non Delivery,NANDED,MAHARASHTRA,19.169553,77.319091,PO
Maharashtra Circle,Regional Office Aurangabad,Nanded Division,Bhokar S.O,431801,PO,Delivery,NANDED,MAHARASHTRA,19.22089,77.671324,PO
Maharashtra Circle,Regional Office Aurangabad,Nanded Division,Biloli S.O,431710,PO,Delivery,NANDED,MAHARASHTRA,18.78192,77.715852,PO
Maharashtra Circle,Regional Office Aurangabad,Nanded Division,Degloor Town S.O,431717,PO,Non Delivery,NANDED,MAHARASHTRA,18.331452,77.34351,PO
Maharashtra Circle,Regional Office Aurangabad,Nanded Division,Gokunda S.O,431811,PO,Delivery,NANDED,MAHARASHTRA,19.608353,78.201185,PO
Maharashtra Circle,Regional Office Aurangabad,Nanded Division,Hanegaon S.O,431741,PO,Delivery,NANDED,MAHARASHTRA,18.342187,77.444419,PO
Maharashtra Circle,Regional Office Aurangabad,Nanded Division,Islapur S.O,431803,PO,Delivery,NANDED,MAHARASHTRA,19.412222,78.010833,PO
Maharashtra Circle,Regional Office Aurangabad,Nanded Division,Karimabad Nanded S.O,431604,PO,Non Delivery,NANDED,MAHARASHTRA,19.8402504,77.19356412,PO
Maharashtra Circle,Regional Office Aurangabad,Nanded Division,Millgate Nanded S.O,431601,PO,Non Delivery,NANDED,MAHARASHTRA,19.158019,77.304819,PO
Maharashtra Circle,Regional Office Aurangabad,Nanded Division,Tamsa S.O,431713,PO,Delivery,NANDED,MAHARASHTRA,19.372707,77.611917,PO
Maharashtra Circle,Navi Mumbai Region,Nasik Division,Cidco Colony S.O (Nashik),422009,PO,Delivery,NASHIK,MAHARASHTRA,19.9884390,73.7207250,PO
Maharashtra Circle,Navi Mumbai Region,Nasik Division,Dwarka Corner S.O,422011,PO,Delivery,NASHIK,MAHARASHTRA,19.9884390,73.7207250,PO
Maharashtra Circle,Navi Mumbai Region,Nasik Division,MUHS S.O,422004,PO,Non Delivery,NASHIK,MAHARASHTRA,20.0648500,73.8232500,PO
Maharashtra Circle,Navi Mumbai Region,Nasik Division,Peint S.O,422208,PO,Delivery,NASHIK,MAHARASHTRA,20.2584522,73.5030478,PO
Maharashtra Circle,Navi Mumbai Region,Nasik Division,Gandhi Nagar (Nashik) S.O,422006,PO,Delivery,NASHIK,MAHARASHTRA,20.0050500,73.7862500,PO
Maharashtra Circle,Navi Mumbai Region,Nasik Division,Ghoti S.O,422402,PO,Delivery,NASHIK,MAHARASHTRA,19.6038215,73.3974344,PO
Maharashtra Circle,Navi Mumbai Region,Nasik Division,Ind. Est. Malegaon Sinnar S.O,422113,PO,Delivery,NASHIK,MAHARASHTRA,19.9641500,73.8704500,PO
Maharashtra Circle,Navi Mumbai Region,Nasik Division,India Security Press S.O,422101,PO,Non Delivery,NASHIK,MAHARASHTRA,19.9641500,73.8704500,PO
Maharashtra Circle,Navi Mumbai Region,Nasik Division,Saykheda S.O,422210,PO,Delivery,NASHIK,MAHARASHTRA,20.0801130,74.1098190,PO
Maharashtra Circle,Navi Mumbai Region,Nasik Division,Sukena S.O,422302,PO,Delivery,NASHIK,MAHARASHTRA,19.9622400,73.8684200,PO
Maharashtra Circle,Navi Mumbai Region,Nasik Division,Upnagar S.O,422006,PO,Non Delivery,NASHIK,MAHARASHTRA,20.0050500,73.7862500,PO
Maharashtra Circle,Navi Mumbai Region,Nasik Division,Vaitarna Nagar S.O,422214,PO,Delivery,NASHIK,MAHARASHTRA,19.6746206,73.3104279,PO
Maharashtra Circle,Regional Office Aurangabad,Osmanabad Division,Chakur S.O,413513,PO,Delivery,LATUR,MAHARASHTRA,18.5112,76.8722,PO
Maharashtra Circle,Regional Office Aurangabad,Osmanabad Division,Kingaon S.O,413523,PO,Delivery,LATUR,MAHARASHTRA,18.7188,76.7668,PO
Maharashtra Circle,Regional Office Aurangabad,Osmanabad Division,Wadwal Nagnath S.O,413529,PO,Delivery,LATUR,MAHARASHTRA,18.5331,76.8051,PO
Maharashtra Circle,Regional Office Aurangabad,Osmanabad Division,Anandnagar S.O (Osmanabad),413582,PO,Delivery,OSMANABAD,MAHARASHTRA,18.201654,76.042954,PO
Maharashtra Circle,Regional Office Aurangabad,Osmanabad Division,Dhoki S.O,413508,PO,Delivery,OSMANABAD,MAHARASHTRA,18.368658,76.09479,PO
Maharashtra Circle,Regional Office Aurangabad,Osmanabad Division,Malumbra S.O,413623,PO,Delivery,OSMANABAD,MAHARASHTRA,17.929329,76.007884,PO
Maharashtra Circle,Regional Office Aurangabad,Osmanabad Division,Terkheda S.O,413626,PO,Delivery,OSMANABAD,MAHARASHTRA,18.391472,75.869928,PO
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Akhada Balapur S.O,431701,PO,Delivery,HINGOLI,MAHARASHTRA,19.52820172,77.4141504,PO
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Ashti S.O (Jalna),431507,PO,Delivery,JALNA,MAHARASHTRA,19.377548,76.224626,PO
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Daithana S.O,431521,PO,Delivery,PARBHANI,MAHARASHTRA,19.082081,76.719763,PO
Maharashtra Circle,Regional Office Aurangabad,Pharbhani Division,Goregaon S.O (Hingoli),431703,PO,Delivery,HINGOLI,MAHARASHTRA,19.915889,77.036117,PO
